app,user,platform,target
"MacGuffins, LLC",ef0554c3-e69e-4d9b-a358-847745b546ba,ios,0
Walnut Forge,7fde5406-fdfb-44c8-add7-67251f6dfaa4,ios,0
"MacGuffins, LLC",ea37d1e1-0528-4001-ac3c-36b723123d8a,android,0
Verified Ax,3e20cd86-3a29-4943-a2b1-8ffd71598979,ios,0
Organization Four,b6963ae1-e2c8-4934-8dac-a5be79d139b5,android,0
Organization Four,6ab6ac66-e62a-4881-8f49-c60ef3309800,android,0
Kinetic Bond,e48f5b43-1e93-4985-8d90-981c949073e7,android,0
Organization Four,330f419e-3a99-4872-8a13-74db34d13307,ios,0
"MacGuffins, LLC",1ff082bf-f94d-416d-848a-0fb2dac750c6,android,1
Verified Ax,85b2ad5c-8841-47b1-b22f-6a5cf5c836b5,ios,1
Organization Four,f6ce44de-144e-44e7-bec9-0644d89d9696,ios,1
Verified Ax,c9d63d1d-a21a-4e01-9253-e7f47cb2c4f6,android,0
Verified Ax,765d8b77-40d9-48cb-95b8-580ea2340cb8,ios,0
Organization Four,aa232cf1-a357-48a3-9796-87787a8cc580,ios,1
Kinetic Bond,bb71f963-f790-426b-a5a9-960336ffbc5c,android,0
Kinetic Bond,2652763c-e7f5-4a86-b322-5536702b5e2a,ios,0
Kinetic Bond,d4590e12-02d2-4a5f-9806-ffb22b3ebac5,android,0
Verified Ax,ef07f9e9-c670-463d-862c-dceb2d626a45,ios,1
Organization Four,a14164a5-c8c4-429b-b17d-fe17b4c50880,ios,0
Organization Four,e066714b-f7b6-495d-8a54-824a6b457c74,android,0
Verified Ax,9964d33d-5dfa-48d6-805f-9dfdc8f59d82,android,0
Socks Crunch,9d4b51eb-4d00-4fb6-8f22-d9c628947a8c,ios,0
OnTheGo Cap'n,cfb4c70d-5d67-439c-91df-1768ed0dd369,android,0
Verified Ax,1eab5556-1d99-46da-a1f1-2355fbfba7bb,android,0
Verified Ax,7bdaf9ca-e2ac-4052-9fa5-017f698586e3,ios,0
"MacGuffins, LLC",9c0dc05c-6a04-43b0-af35-60d3a82eba66,android,1
"MacGuffins, LLC",d0f72107-5b26-4f73-ae74-17c5d07f8318,ios,0
Verified Ax,4050f14e-7ef1-42a2-871c-be412ac12c55,ios,0
"MacGuffins, LLC",8d673114-c099-4486-98de-16f387c678d5,android,1
Walnut Forge,9a9f3a4f-4cb5-47b8-a453-efd508ec2b09,android,0
Verified Ax,bd99ad32-aef7-42f5-bef6-59452474efa1,android,0
Verified Ax,7d07944c-21c5-438e-9214-b2aad37696d8,ios,0
OnTheGo Cap'n,87f7c288-9077-4e22-8f96-17dd3415e0cc,android,0
Verified Ax,27088f20-2d72-40ee-a757-e6892fa828da,android,0
OnTheGo Cap'n,dcf2f30a-e1cf-4c04-802b-a9f97da7cfa7,ios,0
Verified Ax,d7c90dd0-4f2c-43f7-a386-a31e597551aa,ios,0
"MacGuffins, LLC",871db180-405e-432b-aa9e-912ac795c113,android,0
"MacGuffins, LLC",e212948f-ab60-4e85-a2cf-7c9d9850e087,ios,1
"MacGuffins, LLC",393d0d64-7bf1-4a1f-a03a-a8a44a5f597a,ios,0
"MacGuffins, LLC",4e8b7014-99bf-4890-b6ef-83b5ca3d58b6,ios,0
Verified Ax,6231ebba-9033-45b4-8c93-8c055ebbcecd,android,0
Verified Ax,f9b59d21-77af-4be4-b6d2-560b8fd00d34,ios,0
Verified Ax,ae3a3c66-d939-4d4c-9354-79f6720454fd,ios,0
"MacGuffins, LLC",28bc7cac-537c-4ce1-907f-cfcb1b1716af,android,1
"MacGuffins, LLC",f0d432e0-7546-4681-b0fa-b49d81a780bb,android,0
Verified Ax,2b7cf35c-70e1-4110-9eb5-ba71ad91f887,android,0
OnTheGo Cap'n,173d9821-e164-440c-a924-ceecc8ce1107,android,0
Verified Ax,80d923ed-e1a6-46fd-a3ca-0bde5243b71d,android,0
Verified Ax,07d12b9f-bb7b-4173-89f3-e415f83d4ee0,ios,1
Verified Ax,77edef94-7e08-4da0-8d85-ba0219b0af5f,android,0
Verified Ax,ec913ab4-3143-41e8-8872-cff96f26a2c6,ios,0
"MacGuffins, LLC",614ecfbd-d185-4d64-a4d3-354f6dc9e618,android,0
Verified Ax,29c3683d-804b-4ee2-9dbb-6f4964eeadcd,ios,0
"MacGuffins, LLC",c4d3b5e0-caa1-4c8b-9dc1-d5c77559314b,android,0
Organization Four,62223413-402b-406f-a0a1-1450760ece8c,android,0
Walnut Forge,d2f42a56-797a-4cbd-9816-2d2404338058,ios,0
Verified Ax,1cb9378f-e1e7-42d5-8201-166c81e43f4e,android,0
Verified Ax,0247c448-fb75-4f25-a46e-c2b096d7a587,ios,0
Verified Ax,26b4eb2a-f6c0-41db-a8e6-603be516ff63,ios,0
"MacGuffins, LLC",2bdeed40-7cf0-4d24-acb8-18aa895621a3,android,0
Verified Ax,ddc13d23-dc86-41e2-b8d0-495b305de8dd,android,0
OnTheGo Cap'n,af0ddca4-e886-4c1b-aeef-2c5819c5ea0a,ios,0
Verified Ax,7701c535-2bc3-4591-bf4f-81851475659f,android,0
Verified Ax,5751d756-d0d0-4a82-96f8-848ca40f0aef,ios,0
Verified Ax,05f9f0f6-219c-4484-9062-9e7248d9847f,ios,0
"MacGuffins, LLC",e06432e0-2ab9-4b69-8fef-2c04d25f8236,android,0
Verified Ax,49cdbba2-8a2c-44d5-9e51-3446e36bb69b,ios,1
Verified Ax,07c92413-8e63-4b36-8c70-c6f8a2395f90,android,0
Verified Ax,106e4b7c-0d2e-4a7c-a32c-952f4e012a3b,android,0
Verified Ax,b806c14d-5132-415d-8e6b-61ce5887d1b1,android,1
Verified Ax,a7cd8482-0c9e-4e92-87ff-a386c047eb69,ios,0
Verified Ax,26628832-77fb-41b9-a3fb-8f4d31e9643c,ios,0
Verified Ax,6da7f16f-fd71-4cea-8976-d3af4139004d,android,1
Verified Ax,490f7a5f-b8de-45d9-997c-8c45bf826dfc,android,0
Verified Ax,ce19ec9c-faa4-4b76-b8af-006c4a7cd416,ios,0
Verified Ax,3bfaec52-14b0-41c1-bb58-ce5ee87a97d8,ios,0
Organization Four,a9a96a38-576e-4430-a343-db3dc99ab80e,ios,0
Verified Ax,f1e996d0-f9d0-49c1-9575-0603a478d90e,ios,0
Verified Ax,fdfbda7a-f5d3-4292-a226-83df666ef2f3,ios,0
"MacGuffins, LLC",fa6dc87c-35d4-466a-a27b-0b946ce5eac2,android,0
Verified Ax,93051531-aedb-410b-9e24-96a774cef4b9,android,0
OnTheGo Cap'n,bf44b521-0b5d-4fd6-b518-d0cb2c8a8eeb,ios,1
Verified Ax,b0c03e23-8a86-4fef-925f-b8a2536cc84b,ios,0
Verified Ax,0fc540b2-cd94-4340-beff-15fa9f8022fc,android,1
"MacGuffins, LLC",aa705ffd-bf35-478f-a360-1b504427852e,ios,0
Verified Ax,369a724c-1e39-4918-ae81-f6e2a7a4dbd6,ios,0
Verified Ax,f4062aef-eade-470d-b4d2-1c2075d15bec,android,0
"MacGuffins, LLC",bfdd466f-cbba-48fe-853c-806105c4cb19,android,0
"MacGuffins, LLC",b186b5ae-e473-45ef-8ec7-c3d89f6843e9,android,1
Walnut Forge,29b723ef-ff4d-4896-9723-c01cb5b5ea06,android,1
Verified Ax,af32e6a4-7471-40cd-844d-b3efe4f7fb1a,ios,0
"MacGuffins, LLC",04140aed-63a3-4176-9162-0df086267d90,android,0
"MacGuffins, LLC",2776ee61-1e35-44fa-bb0b-1d2b582a623b,android,0
"MacGuffins, LLC",409f2e8e-0eb2-4b60-a2f3-73c19fcc7c12,android,0
Verified Ax,1f093bec-f562-4f63-be7b-75b09fea2875,ios,0
Organization Four,0ae0e83c-79ef-4961-8470-da45258824d0,ios,1
"MacGuffins, LLC",4486bd22-2a6f-4ab1-a387-439ec3a6759d,android,0
"MacGuffins, LLC",74c61c57-abc3-43c1-8b42-744118fd08e1,ios,0
"MacGuffins, LLC",7213cef2-c135-4063-9bd0-f144551c8d5b,ios,0
"MacGuffins, LLC",693e55f5-da96-4194-9302-817037a24aef,android,0
"MacGuffins, LLC",83d727a1-a980-41b8-b780-26e13c025639,ios,0
"MacGuffins, LLC",eb5485f8-d4df-40e5-8af0-10966420b98b,android,0
"MacGuffins, LLC",2ad32245-2324-4378-abb3-e0fa6a0735cd,android,0
Verified Ax,3ea69635-60ae-4920-a4b3-baad20654766,ios,0
"MacGuffins, LLC",37e5400f-0b0a-4b5e-942c-51b31b7cb0d0,android,0
Socks Crunch,1c55abf8-5535-4a4a-a18c-1056d1c943c7,ios,0
"MacGuffins, LLC",c2e09c5c-139f-4d0d-b373-2ec722e264e3,android,0
Kinetic Bond,95b2c400-526e-4106-acd7-d3da0dffa07e,android,0
"MacGuffins, LLC",ab828ab9-6718-4d56-8b42-81c85ad84f7f,ios,0
Organization Four,39a903c2-8ad6-4339-8a46-cec34978b61e,android,1
"MacGuffins, LLC",de99163a-7c39-4fef-b9b5-b2180e42fcb6,ios,0
"MacGuffins, LLC",80672fe4-2419-45c9-826a-67da107e86ae,ios,0
"MacGuffins, LLC",d902a438-5c19-4c6e-b7ed-4fd8d9935855,ios,1
"MacGuffins, LLC",eccdca01-329c-44e4-804d-10c39cf34aca,ios,0
Socks Crunch,a8c7f56f-b653-4e41-8f06-f50217f9acd8,ios,1
Verified Ax,226fbd85-d0a3-4253-ba32-39c1e35951ed,android,0
"MacGuffins, LLC",9c0cc330-1c74-45b2-8e87-f40ffee8c399,ios,0
"MacGuffins, LLC",482c0a51-a4c3-4e6c-a4d3-1379991ae1b3,android,0
Socks Crunch,4325d939-3235-400d-8aa8-045bb5d9713e,ios,0
Verified Ax,a528bbcf-1f2e-4cbc-91cc-900fdfe13a62,ios,1
Verified Ax,fd780d8e-9ada-44e0-9ef9-eeaeb14aa15a,android,0
Walnut Forge,8ba15968-a0e3-4a1f-a7ba-d04a99437b5b,android,0
"MacGuffins, LLC",4c2e2b23-bc02-4777-9b0e-be0d487608e9,ios,0
Walnut Forge,dbf71535-0682-42b8-95d5-45551eba51bd,android,0
OnTheGo Cap'n,07b362a6-a69b-4e06-87be-8f4a2c6a0bae,android,0
Verified Ax,1ef651ef-4880-4a19-894e-e0945342b5c4,android,0
"MacGuffins, LLC",4eeb8e4c-4cc4-4c9a-8b48-720886025cdc,android,0
"MacGuffins, LLC",63af089c-db8b-4f79-942a-9c0ee1ccff3a,android,0
Turtle Lucky,647a0c73-50bf-4068-ac16-6aff10fb404e,android,0
"MacGuffins, LLC",5ff779ce-cade-4bfd-ad37-c01fbbc41858,android,0
OnTheGo Cap'n,c41b23ea-65c7-42d0-950d-0ed0bbfb35dc,ios,0
OnTheGo Cap'n,e3eec5e2-e494-4180-b479-25f3a540c1af,android,0
"MacGuffins, LLC",83ebb5b9-3a00-4343-bab7-e6906a7bbb5b,android,0
"MacGuffins, LLC",f2fbadb8-4f55-403c-a4b4-ba47e628b3d0,android,0
"MacGuffins, LLC",5da77afa-d835-4b09-be48-62d6fb3b7464,android,0
OnTheGo Cap'n,17cd8b00-d922-45fc-8efb-992bc2239147,android,0
"MacGuffins, LLC",4016f755-f95b-4776-89e6-9a4c1e29e631,ios,0
Socks Crunch,0877fae8-30dc-4e79-908e-0b4fde95a46b,ios,0
"MacGuffins, LLC",4ab941a7-bf4b-4be3-9404-4128fcd9842a,android,0
Walnut Forge,cdafa407-60b8-4a98-8f7d-3b8681eb0d98,ios,0
"MacGuffins, LLC",6fd3007a-7d5a-4132-98a3-6459e89d6cdf,ios,0
Verified Ax,635dbf27-02bf-4c2a-b409-39d07b2e8967,ios,0
"MacGuffins, LLC",9d19efbe-a341-45fe-827e-abadd881d06a,ios,0
"MacGuffins, LLC",b79fb647-319a-4b0f-8f58-6ed5ce314a9d,android,0
"MacGuffins, LLC",635648fc-8c8a-492f-9387-efec8e064226,android,0
Verified Ax,3ed7cc4b-a2c2-48af-bea0-c300fbe6c4d0,ios,0
"MacGuffins, LLC",04667f1c-0e7d-4706-96a6-0afc44b55812,android,0
Verified Ax,d1c0b27d-04f5-4a9e-bd35-484afa238e39,ios,0
"MacGuffins, LLC",f1f3e925-61d7-4e87-badc-5d8c3302009f,android,0
Walnut Forge,fa6d2fc3-9817-452e-8e61-7de82090b3d4,android,0
"MacGuffins, LLC",bd8f443d-5ce1-4750-9008-1d6104b3d0d9,ios,0
Kinetic Bond,a1f335ae-59ae-4a4b-9850-b649db81a929,ios,0
"MacGuffins, LLC",8c9371a6-560a-4e89-868c-3d999b3848e2,ios,0
"MacGuffins, LLC",796a9f80-4464-4f90-8e32-88c8391eeb31,ios,0
Socks Crunch,b249c056-c606-4b60-82aa-0ce66d5c72f7,android,0
Verified Ax,eb798ba2-ed0b-4675-8b9e-3cb5b86775fb,android,1
Verified Ax,a4c5ffdf-0255-44cf-bc34-4b112efeeed6,android,0
"MacGuffins, LLC",0c6867bd-28e1-45f2-9157-14e6b2f219b1,ios,0
"MacGuffins, LLC",ef0d54b6-ad02-4e95-b652-7f90aaa56b2e,android,0
Verified Ax,37fb7439-2084-4062-91c6-78faadd0f381,android,0
"MacGuffins, LLC",3f3c66ce-5559-4d1d-9c32-9c39d8e2a615,ios,0
Organization Four,9d754f18-c619-41a2-801d-1c162ff6de6f,ios,0
"MacGuffins, LLC",36f52db2-6dfb-4027-bcf8-ef52d05fe559,android,0
"MacGuffins, LLC",732a86d1-fbde-4be5-afd6-ed7a706c972b,android,0
"MacGuffins, LLC",f41fcdb1-718d-4913-b03f-eb03272d1eb0,ios,0
Walnut Forge,2ac08d6e-d6e7-4191-ad9e-5f164e112bca,android,0
"MacGuffins, LLC",f30dea4e-f06f-4012-b344-dafc7125ffdf,ios,0
Verified Ax,a99f88f4-6cb0-435d-87a0-1cfa00cbff07,ios,0
Verified Ax,83c59b0a-9b7d-4537-93f1-de555f4efc90,android,0
Kinetic Bond,c3d13acc-5a7b-4ea6-a5fa-bdd408d1f557,ios,0
"MacGuffins, LLC",106bf7a4-2108-4b09-b728-b67eda5c2104,ios,1
"MacGuffins, LLC",1dfd44f2-2ad6-4db8-b47e-b54a4ade0c20,android,0
Organization Four,7778cc2f-1912-4a84-8ce5-69c84782edc5,android,0
Socks Crunch,eaa30975-5de1-4ac0-a40c-0716e8dc8dca,android,0
Verified Ax,b5aea874-d14f-48ac-b91d-c9649999d178,ios,0
Kinetic Bond,64a91e13-e65b-4802-b822-e10bb92c98d6,ios,0
Verified Ax,8006f692-600f-4edf-acd7-4d53f841ddb5,ios,0
"MacGuffins, LLC",ed6a86b6-2b6e-40f5-8581-3100def830f1,ios,0
Verified Ax,758ac579-0145-4ed9-b77e-f3a5f07fdc26,android,0
Kinetic Bond,31dac3b3-c2d1-4a75-8763-87ac5d45861c,ios,0
"MacGuffins, LLC",e2ba0fc1-873a-43d0-8cf6-7f1e876d38e2,ios,0
Verified Ax,63d3761a-04d6-43a6-98c3-d29d97052fb3,ios,0
"MacGuffins, LLC",8bc18134-aa97-4ed0-946a-dba39f5294c0,ios,0
Verified Ax,4c3684fb-fe4b-4eb3-97fb-7b63a0b90a59,android,0
"MacGuffins, LLC",216bcbe9-f614-4233-996f-e81e1b89bad5,ios,0
"MacGuffins, LLC",bebf29b7-8f57-4d1d-8c02-7a9966686e93,android,0
Verified Ax,0622b5b8-b5ac-4c31-8b1b-7430fd6a0b26,android,0
"MacGuffins, LLC",8e1cafd1-2fbf-4f72-9fc0-d8e4223cbe83,ios,0
"MacGuffins, LLC",37669294-3883-4008-92da-45821d2436b5,ios,0
Organization Four,92bf80fe-a2bc-42b7-bbe7-5818776bbbc1,android,0
"MacGuffins, LLC",8c4697f9-7db3-442d-ab65-016bb95e16f7,android,0
"MacGuffins, LLC",2f28bdca-96d3-4b2f-ac79-565643f7105c,ios,0
"MacGuffins, LLC",3ec550a5-edcb-4b52-9ecc-8722cd5eee84,android,0
"MacGuffins, LLC",f84d7ea9-138f-490e-ae97-8e305893694c,android,0
Verified Ax,38636bd9-d36a-4543-a3e1-75cc09be78fe,ios,0
"MacGuffins, LLC",45d442c3-f667-4469-aacf-30dfb0d8652e,ios,0
Verified Ax,afa03f41-26fc-4a00-9edb-735e3d417bcd,ios,0
Socks Crunch,ce497e68-5935-4290-94e4-52eeb42fea29,android,0
Verified Ax,3c10f55f-bde7-4a5f-b5dd-29b8740d0d63,ios,0
"MacGuffins, LLC",a15f9c3e-af23-42a9-96f1-1abc14f7201a,android,0
Verified Ax,b315c5b3-dac6-4eca-a3eb-dabe40e0f6ea,ios,0
"MacGuffins, LLC",40335436-cb0b-437b-836b-a470bc7499a3,ios,0
"MacGuffins, LLC",b7a32b08-788e-44d7-8aa6-e75697f236bd,ios,0
Kinetic Bond,46bb8323-56d1-4e8d-a20c-4fef16716f56,android,0
"MacGuffins, LLC",ccf444b3-a03e-451d-b0f0-83b0c7483adf,ios,0
"MacGuffins, LLC",582af275-c2ff-4c9a-b195-c703d29ba5ed,ios,0
"MacGuffins, LLC",603f517b-5eb2-4f3e-bbcc-1cf5675f56a3,android,0
Verified Ax,e4903377-ac2c-4077-807f-e05dcee43e61,android,0
"MacGuffins, LLC",5856af6d-2b3e-4911-b6df-d289c783dd4a,ios,0
"MacGuffins, LLC",58ff7271-cec6-4057-b2e0-0d97af8ad125,android,0
"MacGuffins, LLC",409d8d80-62ec-4169-992b-375d46b69458,ios,0
"MacGuffins, LLC",a626a1e4-7e2b-4e88-abe6-454deb9b9a3a,ios,0
"MacGuffins, LLC",48377f32-8409-4559-b557-e234e5a7f6b8,android,0
"MacGuffins, LLC",2a243b2e-7a4b-41ef-9d12-5df7ef64bd20,android,0
"MacGuffins, LLC",589fe61e-efc0-4733-a4a8-a29b439eca6f,android,0
"MacGuffins, LLC",0099cd71-9125-4772-970e-f3bae36cb861,ios,0
"MacGuffins, LLC",998b423c-0fed-4cf5-887c-850c4a46ef27,android,0
"MacGuffins, LLC",f7a3a310-fb83-4ab5-b075-da0132493d78,ios,0
"MacGuffins, LLC",3f461c01-7ea2-4c02-91a1-8b1025c08b65,android,0
"MacGuffins, LLC",46f2823f-f558-4e30-9cba-fcca9fb3d922,ios,0
"MacGuffins, LLC",92197d26-a0c9-4dba-9c1a-43b1aa81b21e,android,0
Socks Crunch,6e6933a4-932e-42d4-b84d-57d80f6d47da,ios,0
Bee Aye En Aye En Aye Ess,4d02b1a4-ddf9-4702-9b9a-5f30da755d16,ios,0
"MacGuffins, LLC",d9c4b310-b87c-4e82-b263-bac5b3842c0b,android,0
"MacGuffins, LLC",d5c6fdac-f2d6-4b27-9649-169aa324cdc7,ios,0
Verified Ax,c89d404d-e74b-4e73-9bee-5586b2a2add4,ios,0
"MacGuffins, LLC",387bea36-b27d-4232-89e3-cbf51d8b873f,android,0
"MacGuffins, LLC",f4e0f220-b4b0-4f6e-ad97-69d2a7267fee,ios,1
Verified Ax,6ca9756d-b0f0-47a3-8de4-272c624bf360,android,1
"MacGuffins, LLC",59a1be69-9c5f-40e8-b342-ff57f5a66c21,android,0
"MacGuffins, LLC",d23f09ab-68c4-472d-b312-d5d2603995cc,android,0
"MacGuffins, LLC",140d55f1-ccba-4bf0-9eec-3444c9396d04,ios,0
Socks Crunch,150ccabc-7f1b-468c-b9aa-180e1951b4f2,android,0
"MacGuffins, LLC",9c9a01a9-0392-4e18-a3c4-ff0e71131e29,android,0
"MacGuffins, LLC",b83c0667-bc6c-4bf3-937d-e64abcd50923,ios,0
"MacGuffins, LLC",60471e3a-31c1-4fde-ac28-6a426fd44ee1,android,0
"MacGuffins, LLC",0e824126-817d-4a5f-96b6-feb91294dc8b,android,1
"MacGuffins, LLC",4b9a8e10-7c74-4d16-90fe-74ddc62a8801,android,1
"MacGuffins, LLC",3d6eac0e-2ef8-4414-b9c5-aa2c84625b99,android,0
"MacGuffins, LLC",50821200-d0b6-43a6-8669-f796a9610e4a,ios,0
"MacGuffins, LLC",6d128fb1-b581-4969-84ff-0807988c68ce,android,0
"MacGuffins, LLC",4856f0ac-99ba-48c5-84d7-4c28b26a3469,android,0
"MacGuffins, LLC",3232f141-66ff-4668-87a2-de896d6156d5,android,0
"MacGuffins, LLC",a8787ec5-4abd-422a-9a7d-6e76f0e6230b,ios,0
Verified Ax,befad5af-a4ff-483a-afac-7ec84636a285,android,1
"MacGuffins, LLC",2a83e29c-5e76-43fb-b7e0-01e0cdd4082e,android,0
"MacGuffins, LLC",19ce4863-da1c-4656-8ad1-79d600d8f82b,ios,0
"MacGuffins, LLC",f7e97767-232d-43dd-a5c2-946000679174,android,0
"MacGuffins, LLC",d7002544-baa5-4915-bfa9-8b185d3699e8,android,0
"MacGuffins, LLC",22d7a3fd-9815-4802-8eba-56eba640b9c4,ios,0
"MacGuffins, LLC",56ca645c-a4a6-49fd-9002-7a107227f668,android,0
"MacGuffins, LLC",ef752dff-bd74-4334-a7c1-55d145270088,android,1
"MacGuffins, LLC",57430f8c-d2c9-44dd-b8b8-b17e3e60c5fb,android,0
Verified Ax,9b86efec-fd5d-4dd5-bf17-4ad36126f752,android,0
"MacGuffins, LLC",f38b715a-b1b7-4634-be66-94364d187d50,ios,0
"MacGuffins, LLC",5ab0b1cc-41c4-4bf9-a97d-679c317fe4f8,android,0
Verified Ax,1342deda-5b31-4f33-a9f1-da43ae6bfecd,ios,1
"MacGuffins, LLC",d5c8109a-c2e5-4073-a18a-fb158534d50f,ios,0
"MacGuffins, LLC",18f502d9-2405-4e15-b537-52736a14f952,android,0
"MacGuffins, LLC",92b50cd8-6135-4195-9039-533b3e4d979c,ios,0
"MacGuffins, LLC",b95a834b-8639-4a20-a509-972dcc28216f,android,0
Verified Ax,6a28fb25-f984-4ad7-88e5-bc477580bd14,ios,0
Kinetic Bond,c7b3f0f0-ca82-4fa8-99dd-165d3a45f65b,android,0
"MacGuffins, LLC",4d3c434c-1ec1-4aab-9f3b-7af7657d9970,ios,0
"MacGuffins, LLC",167a1d61-11e2-4289-8742-96870395baf5,ios,0
Verified Ax,7053e96f-c6b2-425b-8b9d-82f3dac02273,android,0
"MacGuffins, LLC",acf470ae-f754-4ee0-b886-f5db3add9f31,ios,0
OnTheGo Cap'n,9842efd7-7e66-48f5-93b6-868a6f6ea89a,ios,0
Kinetic Bond,6c11e9a3-810c-41a5-8dc9-af7a6ccae0e2,ios,0
Organization Four,64975535-1d47-4ace-9a8f-37b0342a8213,ios,0
"MacGuffins, LLC",11b359a0-4b21-4ce9-ae40-158f735b94ec,ios,0
"MacGuffins, LLC",6008ea76-1779-4cd2-84cf-a582737d3e55,ios,0
Walnut Forge,1b66b61f-6bc5-4d69-b4f3-9beeb93d0073,android,0
"MacGuffins, LLC",bfc18493-7455-42d7-af33-24cc0ac3bb50,ios,0
"MacGuffins, LLC",87e86672-22b7-4f37-b20f-cb06816c3c87,android,0
"MacGuffins, LLC",e2b9cd6c-ec83-4184-be66-3bdcea9b315d,ios,0
Walnut Forge,87d9ac37-e75b-40bd-8cf4-16a63a64d641,android,0
"MacGuffins, LLC",c24ec8bc-238e-429a-9ef6-02f24ba7cd99,android,0
Verified Ax,4f8d1ebb-6746-41e6-bd3d-a66a3ee58ddd,ios,0
Socks Crunch,c3e97f68-307d-48da-95cd-ee619a3a2ed8,ios,0
"MacGuffins, LLC",7aa1c658-57b8-4a68-9b81-543c74502ef9,android,0
Walnut Forge,fd00aaa8-4dab-4b46-ae87-69aac7b1433b,android,0
Verified Ax,295d3e64-2abe-467d-9dfd-e42109709653,ios,0
"MacGuffins, LLC",74fd9e1b-ef89-48ad-a0a9-2c6321f533f8,android,0
"MacGuffins, LLC",465b93d6-df32-4666-bb10-9953e26299da,ios,0
Verified Ax,7ad933dc-e3bc-43f4-b204-ed2caf4b785e,ios,0
"MacGuffins, LLC",e4055e37-2cd2-48da-91e0-22f7e121e1fb,ios,0
"MacGuffins, LLC",e6174cdd-c8cf-4346-b03f-bb1b6d70bd8d,android,0
"MacGuffins, LLC",653ecc43-fb81-4451-81e2-ea1ec0df09a7,ios,0
"MacGuffins, LLC",c14020f6-8d43-48eb-9a22-ff7b881d22c5,android,0
"MacGuffins, LLC",96cf83f3-ef88-4a2c-a508-41b4957f8e34,ios,0
Walnut Forge,51889ca4-7ee1-4347-9437-6401c1ec443a,android,0
Verified Ax,7f5a5781-93f2-4fb2-a6d3-0e4d84eb12ee,ios,1
Verified Ax,534d41b6-306a-475c-a189-ead037187afd,ios,0
"MacGuffins, LLC",307aa136-ff9c-4a91-9ee1-9faa07cf8fed,ios,0
"MacGuffins, LLC",46d54570-4414-46c6-a3f9-2ca787779006,android,0
Socks Crunch,39b57831-fd60-484f-babb-9af7d6be1fa0,android,0
Verified Ax,1cbce93c-999c-48a7-9add-c87bc1fef6b2,ios,0
Kinetic Bond,521eb829-d6db-4478-baba-5bda7e967e1c,android,0
"MacGuffins, LLC",7502696f-ed40-4676-b195-54293d497597,ios,0
OnTheGo Cap'n,9f2492be-fc5f-41d3-a543-169af9d6e600,ios,0
"MacGuffins, LLC",a702b610-3361-4b52-b38d-142ba3a7ed8a,android,0
Socks Crunch,5b5c060e-560c-4d7d-b280-65aa26aaa0d6,android,0
Verified Ax,730c31bc-43a2-4b47-ac44-1f237099c86f,ios,0
"MacGuffins, LLC",65def7ad-7370-46d9-a803-e298e5aabeb4,android,0
Verified Ax,d697b954-21e2-4373-b611-8617454b0bd7,android,0
"MacGuffins, LLC",727dac8d-534b-4290-9439-a2ef8a4463a9,android,0
Socks Crunch,ec259625-b781-4729-8c91-95a9425fd30c,ios,0
Verified Ax,930c473f-2464-47ea-a801-18e06b5e0987,android,0
Verified Ax,cd172e65-5d1a-4969-af8f-4579531690ab,android,0
"MacGuffins, LLC",b19bf60f-688b-469b-8100-e20660fc1866,android,0
Organization Four,8cb2a515-fa4c-4053-841e-0910dcc875bb,ios,0
Walnut Forge,89325676-70cd-4e2b-9d10-8fd0f11af371,android,0
Kinetic Bond,9d2fb1a6-860d-4f04-946e-0fd7e1cdd5e2,android,1
Walnut Forge,3fb95c55-853d-44c7-b8dd-23ac8e98ddb3,android,0
"MacGuffins, LLC",278eac73-2559-456e-b671-e464fe9da8f1,ios,0
OnTheGo Cap'n,b15d2cdd-3e45-4122-8711-674cd477a566,ios,0
"MacGuffins, LLC",dcc98d06-ec16-4036-b99e-f4d6fc25b319,ios,0
Verified Ax,13688735-23e5-4dab-abf5-f7a07c5581e0,ios,0
"MacGuffins, LLC",3d039727-7ddd-4255-b95c-0b54240f9b1c,android,0
"MacGuffins, LLC",ec83fc7f-cf1a-4f06-8dea-ea8f5b934b7f,android,0
"MacGuffins, LLC",a05f94e9-04e2-4675-8a06-5cb6ad25801b,ios,0
Organization Four,84a9e020-c4db-46f9-ab86-d78ff46bab2a,android,0
Verified Ax,1be305b2-074f-4feb-b222-6630a1286b92,ios,0
Organization Four,780e3373-381e-4b11-a7f1-7faddb1e104a,android,1
"MacGuffins, LLC",1a553415-5224-49aa-89e8-0c4a29df22bc,ios,0
"MacGuffins, LLC",52bea4a2-c1d6-4211-bfd5-a353e70bf1ac,android,0
OnTheGo Cap'n,8072dd26-b0d5-4cc7-8085-ea8055069dc5,ios,0
"MacGuffins, LLC",42a9bca6-db2a-4af8-8919-66083ab54ff0,android,0
"MacGuffins, LLC",9fa6c3ee-d397-4b2f-9780-cee768bafee5,ios,0
"MacGuffins, LLC",6138c190-da77-4a1f-bd92-dd1794f9d9ff,android,0
"MacGuffins, LLC",193ddaac-6b70-4f0a-9773-035dac2da5ad,ios,0
Verified Ax,c663e231-244d-47f7-8db9-1f43c0c3dee9,android,1
Verified Ax,50a22a34-c4b9-4269-8a24-a099d7d4f726,ios,0
"MacGuffins, LLC",a618dd5e-9dac-415c-989d-bbb812ca19e4,ios,0
"MacGuffins, LLC",fb595c6e-7999-4352-8676-c946dbe9236c,android,0
